bankroll
100.0
70.0
127.27272727272728
97.27272727272728
154.54545454545456
124.54545454545456
94.54545454545456
64.54545454545456
121.81818181818184
91.81818181818184
149.09090909090912
119.09090909090912
163.3766233766234
133.3766233766234
190.64935064935068
160.64935064935068
217.92207792207796
187.92207792207796
230.42207792207796
200.42207792207796
185.8766233766234
